row_id,repayment_rate
4880,0.0
4884,0.0
4885,0.0
4886,0.0
4888,0.0
4890,0.0
4891,0.0
4892,0.0
4895,0.0
4898,0.0
4899,0.0
4900,0.0
4902,0.0
4903,0.0
4904,0.0
4908,0.0
4909,0.0
4910,0.0
4912,0.0
4913,0.0
4919,0.0
4920,0.0
4922,0.0
4924,0.0
4925,0.0
4926,0.0
4928,0.0
4930,0.0
4931,0.0
4933,0.0
4936,0.0
4938,0.0
4939,0.0
4941,0.0
4942,0.0
4943,0.0
4945,0.0
4946,0.0
4947,0.0
4949,0.0
4954,0.0
4955,0.0
4959,0.0
4963,0.0
4966,0.0
4970,0.0
4975,0.0
4983,0.0
4984,0.0
4985,0.0
4986,0.0
4989,0.0
4990,0.0
4992,0.0
4993,0.0
4994,0.0
4995,0.0
4996,0.0
4997,0.0
5001,0.0
5002,0.0
5004,0.0
5006,0.0
5007,0.0
5008,0.0
5009,0.0
5010,0.0
5013,0.0
5015,0.0
5016,0.0
5018,0.0
5022,0.0
5024,0.0
5026,0.0
5028,0.0
5033,0.0
5036,0.0
5038,0.0
5042,0.0
5043,0.0
5044,0.0
5049,0.0
5053,0.0
5054,0.0
5062,0.0
5069,0.0
5070,0.0
5072,0.0
5073,0.0
5074,0.0
5075,0.0
5077,0.0
5079,0.0
5080,0.0
5081,0.0
5082,0.0
5083,0.0
5085,0.0
5086,0.0
5087,0.0
5089,0.0
5095,0.0
5098,0.0
5102,0.0
5103,0.0
5108,0.0
5109,0.0
5112,0.0
5114,0.0
5115,0.0
5116,0.0
5117,0.0
5118,0.0
5123,0.0
5125,0.0
5132,0.0
5136,0.0
5137,0.0
5139,0.0
5141,0.0
5146,0.0
5148,0.0
5151,0.0
5152,0.0
5155,0.0
5156,0.0
5157,0.0
5159,0.0
5160,0.0
5162,0.0
5163,0.0
5164,0.0
5166,0.0
5167,0.0
5169,0.0
5170,0.0
5172,0.0
5176,0.0
5177,0.0
5182,0.0
5185,0.0
5189,0.0
5192,0.0
5193,0.0
5195,0.0
5196,0.0
5199,0.0
5200,0.0
5204,0.0
5205,0.0
5206,0.0
5210,0.0
5215,0.0
5217,0.0
5218,0.0
5220,0.0
5221,0.0
5222,0.0
5224,0.0
5227,0.0
5228,0.0
5229,0.0
5234,0.0
5236,0.0
5237,0.0
5239,0.0
5240,0.0
5243,0.0
5245,0.0
5253,0.0
5255,0.0
5258,0.0
5259,0.0
5261,0.0
5265,0.0
5266,0.0
5273,0.0
5274,0.0
5276,0.0
5277,0.0
5278,0.0
5279,0.0
5282,0.0
5283,0.0
5288,0.0
5291,0.0
5292,0.0
5294,0.0
5297,0.0
5298,0.0
5299,0.0
5302,0.0
5308,0.0
5309,0.0
5314,0.0
5316,0.0
5317,0.0
5323,0.0
5333,0.0
5339,0.0
5340,0.0
5344,0.0
5345,0.0
5346,0.0
5347,0.0
5352,0.0
5353,0.0
5355,0.0
5358,0.0
5362,0.0
5364,0.0
5367,0.0
5369,0.0
5372,0.0
5376,0.0
5377,0.0
5378,0.0
5379,0.0
5380,0.0
5382,0.0
5383,0.0
5384,0.0
5385,0.0
5388,0.0
5391,0.0
5392,0.0
5393,0.0
5395,0.0
5396,0.0
5398,0.0
5399,0.0
5405,0.0
5407,0.0
5411,0.0
5415,0.0
5417,0.0
5418,0.0
5420,0.0
5421,0.0
5422,0.0
5425,0.0
5429,0.0
5430,0.0
5434,0.0
5437,0.0
5440,0.0
5442,0.0
5443,0.0
5446,0.0
5450,0.0
5454,0.0
5456,0.0
5459,0.0
5460,0.0
5463,0.0
5465,0.0
5471,0.0
5473,0.0
5480,0.0
5482,0.0
5484,0.0
5485,0.0
5486,0.0
5487,0.0
5489,0.0
5493,0.0
5494,0.0
5495,0.0
5497,0.0
5498,0.0
5499,0.0
5501,0.0
5503,0.0
5506,0.0
5508,0.0
5509,0.0
5518,0.0
5524,0.0
5527,0.0
5529,0.0
5531,0.0
5533,0.0
5535,0.0
5537,0.0
5540,0.0
5541,0.0
5543,0.0
5546,0.0
5547,0.0
5549,0.0
5550,0.0
5551,0.0
5552,0.0
5553,0.0
5554,0.0
5555,0.0
5556,0.0
5559,0.0
5563,0.0
5565,0.0
5571,0.0
5573,0.0
5575,0.0
5577,0.0
5578,0.0
5580,0.0
5581,0.0
5583,0.0
5584,0.0
5586,0.0
5587,0.0
5589,0.0
5591,0.0
5593,0.0
5597,0.0
5598,0.0
5599,0.0
5601,0.0
5602,0.0
5604,0.0
5605,0.0
5606,0.0
5608,0.0
5609,0.0
5611,0.0
5614,0.0
5618,0.0
5621,0.0
5622,0.0
5623,0.0
5625,0.0
5629,0.0
5631,0.0
5634,0.0
5636,0.0
5637,0.0
5638,0.0
5640,0.0
5650,0.0
5652,0.0
5659,0.0
5663,0.0
5664,0.0
5665,0.0
5667,0.0
5669,0.0
5671,0.0
5674,0.0
5675,0.0
5677,0.0
5680,0.0
5682,0.0
5686,0.0
5691,0.0
5692,0.0
5694,0.0
5695,0.0
5698,0.0
5701,0.0
5704,0.0
5708,0.0
5710,0.0
5717,0.0
5719,0.0
5721,0.0
5723,0.0
5725,0.0
5726,0.0
5727,0.0
5731,0.0
5732,0.0
5733,0.0
5737,0.0
5739,0.0
5742,0.0
5744,0.0
5746,0.0
5747,0.0
5752,0.0
5755,0.0
5756,0.0
5758,0.0
5759,0.0
5761,0.0
5762,0.0
5764,0.0
5765,0.0
5768,0.0
5771,0.0
5772,0.0
5773,0.0
5776,0.0
5780,0.0
5782,0.0
5784,0.0
5785,0.0
5787,0.0
5791,0.0
5792,0.0
5800,0.0
5804,0.0
5805,0.0
5812,0.0
5813,0.0
5814,0.0
5815,0.0
5816,0.0
5819,0.0
5822,0.0
5823,0.0
5828,0.0
5831,0.0
5833,0.0
5834,0.0
5836,0.0
5841,0.0
5842,0.0
5843,0.0
5844,0.0
5847,0.0
5848,0.0
5849,0.0
5850,0.0
5852,0.0
5853,0.0
5854,0.0
5856,0.0
5860,0.0
5863,0.0
5864,0.0
5869,0.0
5870,0.0
5871,0.0
5872,0.0
5873,0.0
5874,0.0
5875,0.0
5876,0.0
5880,0.0
5881,0.0
5890,0.0
5891,0.0
5892,0.0
5894,0.0
5895,0.0
5896,0.0
5902,0.0
5904,0.0
5905,0.0
5908,0.0
5909,0.0
5915,0.0
5918,0.0
5920,0.0
5926,0.0
5927,0.0
5930,0.0
5931,0.0
5932,0.0
5934,0.0
5937,0.0
5943,0.0
5944,0.0
5945,0.0
5946,0.0
5947,0.0
5948,0.0
5949,0.0
5950,0.0
5956,0.0
5958,0.0
5960,0.0
5961,0.0
5963,0.0
5964,0.0
5966,0.0
5967,0.0
5968,0.0
5969,0.0
5970,0.0
5971,0.0
5977,0.0
5980,0.0
5981,0.0
5983,0.0
5987,0.0
5990,0.0
5991,0.0
5992,0.0
5993,0.0
5994,0.0
5996,0.0
5997,0.0
5998,0.0
5999,0.0
6000,0.0
6003,0.0
6004,0.0
6006,0.0
6007,0.0
6010,0.0
6011,0.0
6012,0.0
6018,0.0
6019,0.0
6020,0.0
6021,0.0
6022,0.0
6027,0.0
6028,0.0
6029,0.0
6030,0.0
6032,0.0
6033,0.0
6034,0.0
6035,0.0
6036,0.0
6037,0.0
6038,0.0
6040,0.0
6042,0.0
6044,0.0
6046,0.0
6047,0.0
6048,0.0
6051,0.0
6054,0.0
6055,0.0
6058,0.0
6061,0.0
6066,0.0
6071,0.0
6074,0.0
6075,0.0
6080,0.0
6082,0.0
6086,0.0
6087,0.0
6093,0.0
6103,0.0
6104,0.0
6105,0.0
6108,0.0
6110,0.0
6115,0.0
6116,0.0
6117,0.0
6118,0.0
6119,0.0
6120,0.0
6122,0.0
6123,0.0
6124,0.0
6125,0.0
6127,0.0
6128,0.0
6132,0.0
6133,0.0
6136,0.0
6140,0.0
6145,0.0
6151,0.0
6153,0.0
6155,0.0
6157,0.0
6159,0.0
6161,0.0
6162,0.0
6163,0.0
6164,0.0
6165,0.0
6166,0.0
6168,0.0
6170,0.0
6171,0.0
6173,0.0
6176,0.0
6181,0.0
6183,0.0
6184,0.0
6185,0.0
6187,0.0
6191,0.0
6192,0.0
6193,0.0
6196,0.0
6199,0.0
6200,0.0
6204,0.0
6205,0.0
6214,0.0
6217,0.0
6218,0.0
6219,0.0
6222,0.0
6223,0.0
6224,0.0
6225,0.0
6227,0.0
6228,0.0
6230,0.0
6232,0.0
6236,0.0
6237,0.0
6239,0.0
6241,0.0
6245,0.0
6247,0.0
6249,0.0
6250,0.0
6252,0.0
6253,0.0
6254,0.0
6255,0.0
6260,0.0
6261,0.0
6264,0.0
6265,0.0
6268,0.0
6272,0.0
6273,0.0
6274,0.0
6280,0.0
6282,0.0
6284,0.0
6289,0.0
6295,0.0
6296,0.0
6298,0.0
6299,0.0
6303,0.0
6304,0.0
6306,0.0
6309,0.0
6313,0.0
6314,0.0
6315,0.0
6316,0.0
6321,0.0
6322,0.0
6325,0.0
6326,0.0
6327,0.0
6333,0.0
6335,0.0
6337,0.0
6338,0.0
6339,0.0
6340,0.0
6341,0.0
6343,0.0
6345,0.0
6347,0.0
6349,0.0
6352,0.0
6354,0.0
6355,0.0
6363,0.0
6364,0.0
6365,0.0
6366,0.0
6367,0.0
6368,0.0
6370,0.0
6374,0.0
6375,0.0
6378,0.0
6379,0.0
6380,0.0
6381,0.0
6382,0.0
6384,0.0
6385,0.0
6388,0.0
6396,0.0
6397,0.0
6400,0.0
6403,0.0
6404,0.0
6405,0.0
6407,0.0
6408,0.0
6410,0.0
6411,0.0
6413,0.0
6418,0.0
6419,0.0
6423,0.0
6424,0.0
6425,0.0
6426,0.0
6427,0.0
6428,0.0
6430,0.0
6431,0.0
6435,0.0
6438,0.0
6440,0.0
6443,0.0
6444,0.0
6445,0.0
6447,0.0
6448,0.0
6451,0.0
6452,0.0
6453,0.0
6455,0.0
6458,0.0
6459,0.0
6461,0.0
6462,0.0
6463,0.0
6464,0.0
6465,0.0
6468,0.0
6472,0.0
6476,0.0
6478,0.0
6479,0.0
6483,0.0
6488,0.0
6493,0.0
6494,0.0
6495,0.0
6496,0.0
6498,0.0
6499,0.0
6504,0.0
6505,0.0
6506,0.0
6507,0.0
6508,0.0
6511,0.0
6514,0.0
6518,0.0
6519,0.0
6522,0.0
6526,0.0
6529,0.0
6530,0.0
6531,0.0
6533,0.0
6535,0.0
6537,0.0
6542,0.0
6551,0.0
6552,0.0
6555,0.0
6560,0.0
6562,0.0
6564,0.0
6567,0.0
6568,0.0
6569,0.0
6570,0.0
6571,0.0
6572,0.0
6573,0.0
6574,0.0
6575,0.0
6581,0.0
6582,0.0
6583,0.0
6584,0.0
6585,0.0
6587,0.0
6588,0.0
6594,0.0
6596,0.0
6598,0.0
6599,0.0
6602,0.0
6603,0.0
6606,0.0
6608,0.0
6609,0.0
6610,0.0
6611,0.0
6615,0.0
6618,0.0
6622,0.0
6627,0.0
6630,0.0
6634,0.0
6635,0.0
6643,0.0
6645,0.0
6651,0.0
6652,0.0
6654,0.0
6656,0.0
6659,0.0
6661,0.0
6666,0.0
6669,0.0
6670,0.0
6672,0.0
6673,0.0
6677,0.0
6681,0.0
6682,0.0
6683,0.0
6686,0.0
6690,0.0
6694,0.0
6697,0.0
6698,0.0
6700,0.0
6701,0.0
6702,0.0
6704,0.0
6705,0.0
6710,0.0
6719,0.0
6722,0.0
6725,0.0
6728,0.0
6734,0.0
6739,0.0
6741,0.0
6742,0.0
6745,0.0
6746,0.0
6751,0.0
6752,0.0
6759,0.0
6760,0.0
6762,0.0
6767,0.0
6769,0.0
6780,0.0
6781,0.0
6782,0.0
6783,0.0
6784,0.0
6786,0.0
6790,0.0
6792,0.0
6793,0.0
6798,0.0
6799,0.0
6800,0.0
6807,0.0
6809,0.0
6811,0.0
6812,0.0
6816,0.0
6820,0.0
6821,0.0
6822,0.0
6825,0.0
6832,0.0
6833,0.0
6840,0.0
6841,0.0
6844,0.0
6847,0.0
6849,0.0
6850,0.0
6852,0.0
6853,0.0
6854,0.0
6855,0.0
6858,0.0
6859,0.0
6861,0.0
6862,0.0
6863,0.0
6864,0.0
6867,0.0
6871,0.0
6873,0.0
6875,0.0
6878,0.0
6885,0.0
6887,0.0
6888,0.0
6890,0.0
6896,0.0
6899,0.0
6900,0.0
6902,0.0
6903,0.0
6904,0.0
6905,0.0
6906,0.0
6912,0.0
6914,0.0
6919,0.0
6920,0.0
6921,0.0
6925,0.0
6927,0.0
6929,0.0
6932,0.0
6933,0.0
6936,0.0
6938,0.0
6939,0.0
6940,0.0
6941,0.0
6942,0.0
6945,0.0
6946,0.0
6947,0.0
6950,0.0
6951,0.0
6952,0.0
6953,0.0
6954,0.0
6958,0.0
6959,0.0
6961,0.0
6963,0.0
6964,0.0
6965,0.0
6967,0.0
6969,0.0
6970,0.0
6971,0.0
6974,0.0
6976,0.0
6978,0.0
6979,0.0
6980,0.0
6986,0.0
6989,0.0
6990,0.0
6992,0.0
6993,0.0
6995,0.0
6996,0.0
6997,0.0
6998,0.0
6999,0.0
7000,0.0
7002,0.0
7004,0.0
7005,0.0
7006,0.0
7012,0.0
7013,0.0
7014,0.0
7015,0.0
7016,0.0
7019,0.0
7020,0.0
7021,0.0
7022,0.0
7023,0.0
7027,0.0
7030,0.0
7034,0.0
7036,0.0
7038,0.0
7046,0.0
7047,0.0
7048,0.0
7049,0.0
7051,0.0
7055,0.0
7061,0.0
7066,0.0
7067,0.0
7068,0.0
7069,0.0
7073,0.0
7076,0.0
7077,0.0
7084,0.0
7087,0.0
7091,0.0
7095,0.0
7096,0.0
7097,0.0
7100,0.0
7103,0.0
7105,0.0
7107,0.0
7108,0.0
7109,0.0
7113,0.0
7114,0.0
7116,0.0
7125,0.0
7126,0.0
7130,0.0
7133,0.0
7136,0.0
7140,0.0
7141,0.0
7143,0.0
7144,0.0
7145,0.0
7146,0.0
7147,0.0
7151,0.0
7157,0.0
7160,0.0
7162,0.0
7169,0.0
7170,0.0
7172,0.0
7174,0.0
7175,0.0
7176,0.0
7177,0.0
7179,0.0
7180,0.0
7187,0.0
7189,0.0
7190,0.0
7191,0.0
7194,0.0
7197,0.0
7198,0.0
7207,0.0
7212,0.0
7213,0.0
7216,0.0
7219,0.0
7221,0.0
7222,0.0
7223,0.0
7226,0.0
7229,0.0
7230,0.0
7231,0.0
7234,0.0
7240,0.0
7246,0.0
7252,0.0
7253,0.0
7257,0.0
7258,0.0
7259,0.0
7263,0.0
7265,0.0
7266,0.0
7270,0.0
7271,0.0
7273,0.0
7275,0.0
7277,0.0
7280,0.0
7282,0.0
7284,0.0
7285,0.0
7286,0.0
7287,0.0
7288,0.0
7289,0.0
7290,0.0
7295,0.0
7301,0.0
7309,0.0
7311,0.0
7316,0.0
7317,0.0
7318,0.0
7321,0.0
7322,0.0
7327,0.0
7328,0.0
7330,0.0
7336,0.0
7339,0.0
7340,0.0
7341,0.0
7342,0.0
7347,0.0
7348,0.0
7349,0.0
7350,0.0
7351,0.0
7352,0.0
7357,0.0
7358,0.0
7365,0.0
7368,0.0
7370,0.0
7371,0.0
7374,0.0
7376,0.0
7392,0.0
7393,0.0
7397,0.0
7404,0.0
7409,0.0
7410,0.0
7414,0.0
7415,0.0
7417,0.0
7421,0.0
7422,0.0
7423,0.0
7425,0.0
7426,0.0
7430,0.0
7435,0.0
7437,0.0
7441,0.0
7444,0.0
7445,0.0
7447,0.0
7454,0.0
7456,0.0
7458,0.0
7464,0.0
7465,0.0
7468,0.0
7469,0.0
7470,0.0
7471,0.0
7472,0.0
7473,0.0
7474,0.0
7476,0.0
7479,0.0
7481,0.0
7484,0.0
7485,0.0
7486,0.0
7488,0.0
7490,0.0
7491,0.0
7492,0.0
7493,0.0
7494,0.0
7496,0.0
7500,0.0
7502,0.0
7504,0.0
7506,0.0
7512,0.0
7514,0.0
7520,0.0
7526,0.0
7527,0.0
7528,0.0
7530,0.0
7532,0.0
7533,0.0
7534,0.0
7535,0.0
7536,0.0
7538,0.0
7540,0.0
7543,0.0
7547,0.0
7550,0.0
7551,0.0
7552,0.0
7554,0.0
7562,0.0
7564,0.0
7566,0.0
7567,0.0
7572,0.0
7573,0.0
7574,0.0
7575,0.0
7576,0.0
7577,0.0
7578,0.0
7582,0.0
7583,0.0
7584,0.0
7590,0.0
7595,0.0
7599,0.0
7603,0.0
7606,0.0
7607,0.0
7610,0.0
7611,0.0
7617,0.0
7618,0.0
7620,0.0
7622,0.0
7623,0.0
7625,0.0
7627,0.0
7629,0.0
7631,0.0
7632,0.0
7633,0.0
7636,0.0
7638,0.0
7640,0.0
7642,0.0
7647,0.0
7648,0.0
7649,0.0
7650,0.0
7651,0.0
7653,0.0
7654,0.0
7657,0.0
7661,0.0
7663,0.0
7665,0.0
7668,0.0
7669,0.0
7672,0.0
7673,0.0
7674,0.0
7675,0.0
7678,0.0
7680,0.0
7681,0.0
7682,0.0
7683,0.0
7696,0.0
7697,0.0
7702,0.0
7703,0.0
7708,0.0
7709,0.0
7710,0.0
7711,0.0
7714,0.0
7718,0.0
7722,0.0
7724,0.0
7727,0.0
7729,0.0
7730,0.0
7731,0.0
7732,0.0
7736,0.0
7737,0.0
7738,0.0
7742,0.0
7744,0.0
7745,0.0
7746,0.0
7747,0.0
7749,0.0
7753,0.0
7754,0.0
7756,0.0
7758,0.0
7759,0.0
7760,0.0
7761,0.0
7763,0.0
7764,0.0
7765,0.0
7766,0.0
7767,0.0
7771,0.0
7776,0.0
7779,0.0
7784,0.0
7789,0.0
7790,0.0
7792,0.0
7794,0.0
7797,0.0
7798,0.0
7807,0.0
7808,0.0
7810,0.0
7817,0.0
7819,0.0
7820,0.0
7824,0.0
7827,0.0
7828,0.0
7829,0.0
7832,0.0
7833,0.0
7835,0.0
7836,0.0
7841,0.0
7847,0.0
7848,0.0
7849,0.0
7854,0.0
7855,0.0
7858,0.0
7860,0.0
7861,0.0
7862,0.0
7864,0.0
7867,0.0
7869,0.0
7870,0.0
7871,0.0
7873,0.0
7876,0.0
7877,0.0
7881,0.0
7882,0.0
7884,0.0
7885,0.0
7886,0.0
7887,0.0
7892,0.0
7893,0.0
7894,0.0
7895,0.0
7896,0.0
7899,0.0
7900,0.0
7902,0.0
7906,0.0
7907,0.0
7908,0.0
7910,0.0
7912,0.0
7915,0.0
7917,0.0
7918,0.0
7923,0.0
7924,0.0
7930,0.0
7931,0.0
7932,0.0
7936,0.0
7938,0.0
7939,0.0
7940,0.0
7942,0.0
7944,0.0
7945,0.0
7947,0.0
7948,0.0
7950,0.0
7951,0.0
7952,0.0
7955,0.0
7956,0.0
7959,0.0
7961,0.0
7963,0.0
7967,0.0
7969,0.0
7972,0.0
7975,0.0
7977,0.0
7978,0.0
7979,0.0
7982,0.0
7985,0.0
7991,0.0
7996,0.0
7997,0.0
7999,0.0
8001,0.0
8002,0.0
8003,0.0
8004,0.0
8006,0.0
8010,0.0
8011,0.0
8013,0.0
8015,0.0
8016,0.0
8018,0.0
8027,0.0
8028,0.0
8029,0.0
8031,0.0
8037,0.0
8038,0.0
8047,0.0
8048,0.0
8049,0.0
8051,0.0
8053,0.0
8054,0.0
8057,0.0
8058,0.0
8060,0.0
8062,0.0
8063,0.0
8068,0.0
8069,0.0
8074,0.0
8076,0.0
8077,0.0
8079,0.0
8083,0.0
8085,0.0
8088,0.0
8094,0.0
8096,0.0
8098,0.0
8102,0.0
8103,0.0
8104,0.0
8106,0.0
8108,0.0
8109,0.0
8110,0.0
8112,0.0
8116,0.0
8117,0.0
8118,0.0
8121,0.0
8122,0.0
8123,0.0
8126,0.0
8127,0.0
8131,0.0
8132,0.0
8136,0.0
8140,0.0
8145,0.0
8147,0.0
8148,0.0
8152,0.0
8153,0.0
8157,0.0
8158,0.0
8161,0.0
8165,0.0
8167,0.0
8171,0.0
8173,0.0
8174,0.0
8175,0.0
8177,0.0
8179,0.0
8180,0.0
8181,0.0
8183,0.0
8184,0.0
8185,0.0
8186,0.0
8188,0.0
8194,0.0
8195,0.0
8197,0.0
8199,0.0
8200,0.0
8201,0.0
8204,0.0
8205,0.0
8206,0.0
8207,0.0
8210,0.0
8211,0.0
8213,0.0
8214,0.0
8217,0.0
8221,0.0
8229,0.0
8230,0.0
8231,0.0
8232,0.0
8237,0.0
8240,0.0
8243,0.0
8244,0.0
8245,0.0
8249,0.0
8252,0.0
8256,0.0
8260,0.0
8261,0.0
8262,0.0
8263,0.0
8264,0.0
8266,0.0
8267,0.0
8270,0.0
8271,0.0
8272,0.0
8274,0.0
8275,0.0
8276,0.0
8277,0.0
8279,0.0
8282,0.0
8284,0.0
8286,0.0
8287,0.0
8288,0.0
8289,0.0
8291,0.0
8293,0.0
8295,0.0
8301,0.0
8304,0.0
8309,0.0
8314,0.0
8319,0.0
8320,0.0
8324,0.0
8325,0.0
8326,0.0
8327,0.0
8332,0.0
8334,0.0
8338,0.0
8342,0.0
8346,0.0
8347,0.0
8350,0.0
8352,0.0
8354,0.0
8355,0.0
8357,0.0
8358,0.0
8360,0.0
8370,0.0
8375,0.0
8379,0.0
8381,0.0
8388,0.0
8389,0.0
8390,0.0
8391,0.0
8393,0.0
8396,0.0
8399,0.0
8400,0.0
8403,0.0
8405,0.0
8408,0.0
8411,0.0
8413,0.0
8414,0.0
8416,0.0
8417,0.0
8421,0.0
8422,0.0
8423,0.0
8429,0.0
8430,0.0
8432,0.0
8437,0.0
8439,0.0
8440,0.0
8442,0.0
8444,0.0
8445,0.0
8447,0.0
8448,0.0
8450,0.0
8452,0.0
8454,0.0
8455,0.0
8459,0.0
8462,0.0
8465,0.0
8466,0.0
8468,0.0
8470,0.0
8471,0.0
8472,0.0
8475,0.0
8476,0.0
8478,0.0
8479,0.0
8480,0.0
8482,0.0
8486,0.0
8490,0.0
8494,0.0
8501,0.0
8502,0.0
8503,0.0
8504,0.0
8507,0.0
8508,0.0
8510,0.0
8511,0.0
8512,0.0
8513,0.0
8514,0.0
8516,0.0
8517,0.0
8520,0.0
8521,0.0
8523,0.0
8527,0.0
8531,0.0
8532,0.0
8534,0.0
8542,0.0
8546,0.0
8547,0.0
8548,0.0
8550,0.0
8553,0.0
8555,0.0
8556,0.0
8559,0.0
8561,0.0
8562,0.0
8564,0.0
8568,0.0
8569,0.0
8570,0.0
8572,0.0
8577,0.0
8579,0.0
8580,0.0
8584,0.0
8585,0.0
8586,0.0
8594,0.0
8595,0.0
8597,0.0
8598,0.0
8600,0.0
8602,0.0
8603,0.0
8605,0.0
8608,0.0
8610,0.0
8612,0.0
8613,0.0
8617,0.0
8618,0.0
8624,0.0
8626,0.0
8628,0.0
8632,0.0
8635,0.0
8637,0.0
8642,0.0
8646,0.0
8647,0.0
8649,0.0
8651,0.0
8659,0.0
8670,0.0
8673,0.0
8675,0.0
8676,0.0
8678,0.0
8685,0.0
8689,0.0
8690,0.0
8694,0.0
8695,0.0
8696,0.0
8697,0.0
8698,0.0
8699,0.0
8700,0.0
8701,0.0
8702,0.0
8704,0.0
8705,0.0
8715,0.0
8716,0.0
8717,0.0
8725,0.0
8726,0.0
8730,0.0
8732,0.0
8733,0.0
8736,0.0
8740,0.0
8741,0.0
8745,0.0
8746,0.0
8749,0.0
8750,0.0
8753,0.0
8757,0.0
8758,0.0
8759,0.0
8764,0.0
8765,0.0
8766,0.0
8767,0.0
8769,0.0
8773,0.0
8781,0.0
8782,0.0
8784,0.0
8788,0.0
8790,0.0
8791,0.0
8794,0.0
8797,0.0
8802,0.0
8803,0.0
8804,0.0
8806,0.0
8811,0.0
8814,0.0
8817,0.0
8818,0.0
8821,0.0
8822,0.0
8823,0.0
8825,0.0
8829,0.0
8831,0.0
8833,0.0
8836,0.0
8839,0.0
8840,0.0
8843,0.0
8844,0.0
8845,0.0
8847,0.0
8851,0.0
8853,0.0
8855,0.0
8856,0.0
8864,0.0
8866,0.0
8871,0.0
8872,0.0
8875,0.0
8882,0.0
8886,0.0
8887,0.0
8888,0.0
8889,0.0
8890,0.0
8892,0.0
8894,0.0
8897,0.0
8898,0.0
8900,0.0
8902,0.0
8909,0.0
8911,0.0
8912,0.0
8913,0.0
8918,0.0
8919,0.0
8923,0.0
8926,0.0
8927,0.0
8928,0.0
8931,0.0
8932,0.0
8935,0.0
8940,0.0
8944,0.0
8945,0.0
8948,0.0
8949,0.0
8950,0.0
8952,0.0
8957,0.0
8958,0.0
8959,0.0
8971,0.0
8973,0.0
8976,0.0
8978,0.0
8982,0.0
8984,0.0
8986,0.0
8987,0.0
8989,0.0
8992,0.0
8993,0.0
8995,0.0
8996,0.0
8998,0.0
9004,0.0
9005,0.0
9011,0.0
9015,0.0
9016,0.0
9018,0.0
9019,0.0
9020,0.0
9022,0.0
9023,0.0
9025,0.0
9027,0.0
9028,0.0
9029,0.0
9030,0.0
9031,0.0
9032,0.0
9033,0.0
9040,0.0
9041,0.0
9042,0.0
9044,0.0
9045,0.0
9046,0.0
9051,0.0
9053,0.0
9057,0.0
9058,0.0
9059,0.0
9061,0.0
9065,0.0
9066,0.0
9071,0.0
9074,0.0
9077,0.0
9079,0.0
9082,0.0
9085,0.0
9086,0.0
9089,0.0
9090,0.0
9093,0.0
9094,0.0
9101,0.0
9103,0.0
9104,0.0
9108,0.0
9110,0.0
9111,0.0
9113,0.0
9114,0.0
9116,0.0
9118,0.0
9120,0.0
9123,0.0
9124,0.0
9128,0.0
9132,0.0
9133,0.0
9138,0.0
9139,0.0
9140,0.0
9143,0.0
9152,0.0
9155,0.0
9157,0.0
9164,0.0
9166,0.0
9169,0.0
9170,0.0
9176,0.0
9177,0.0
9178,0.0
9180,0.0
9181,0.0
9183,0.0
9184,0.0
9185,0.0
9186,0.0
9190,0.0
9200,0.0
9203,0.0
9205,0.0
9206,0.0
9208,0.0
9209,0.0
9210,0.0
9211,0.0
9212,0.0
9214,0.0
9218,0.0
9221,0.0
9222,0.0
9223,0.0
9224,0.0
9229,0.0
9231,0.0
9234,0.0
9236,0.0
9237,0.0
9239,0.0
9241,0.0
9242,0.0
9243,0.0
9246,0.0
9249,0.0
9254,0.0
9255,0.0
9256,0.0
9257,0.0
9258,0.0
9259,0.0
9260,0.0
9268,0.0
9269,0.0
9270,0.0
9273,0.0
9275,0.0
9276,0.0
9277,0.0
9282,0.0
9285,0.0
9288,0.0
9290,0.0
9291,0.0
9296,0.0
9298,0.0
9299,0.0
9305,0.0
9310,0.0
9312,0.0
9313,0.0
9316,0.0
9319,0.0
9323,0.0
9325,0.0
9327,0.0
9333,0.0
9335,0.0
9337,0.0
9339,0.0
9340,0.0
9341,0.0
9348,0.0
9350,0.0
9352,0.0
9354,0.0
9357,0.0
9360,0.0
9362,0.0
9365,0.0
9367,0.0
9369,0.0
9371,0.0
9373,0.0
9375,0.0
9377,0.0
9379,0.0
9381,0.0
9382,0.0
9385,0.0
9386,0.0
9387,0.0
9388,0.0
9389,0.0
9394,0.0
9400,0.0
9402,0.0
9406,0.0
9410,0.0
9412,0.0
9420,0.0
9422,0.0
9423,0.0
9428,0.0
9431,0.0
9433,0.0
9434,0.0
9437,0.0
9439,0.0
9440,0.0
9444,0.0
9445,0.0
9449,0.0
9451,0.0
9453,0.0
9458,0.0
9459,0.0
9460,0.0
9464,0.0
9467,0.0
9469,0.0
9474,0.0
9476,0.0
9480,0.0
9487,0.0
9488,0.0
9490,0.0
9491,0.0
9495,0.0
9496,0.0
9497,0.0
9499,0.0
9500,0.0
9501,0.0
9502,0.0
9504,0.0
9505,0.0
9506,0.0
9507,0.0
9508,0.0
9514,0.0
9515,0.0
9518,0.0
9520,0.0
9522,0.0
9524,0.0
9526,0.0
9529,0.0
9531,0.0
9533,0.0
9535,0.0
9536,0.0
9540,0.0
9541,0.0
9542,0.0
9544,0.0
9545,0.0
9546,0.0
9548,0.0
9550,0.0
9551,0.0
9552,0.0
9553,0.0
9554,0.0
